"Product Identifier"|"Product Name"|"Product Price"|"Product Images"|"Product Video"|"Product PDF"|"Product Features"|"Dates of Reviews"
sp108770|"Eibach® - Pro-Plus Lowering Kit"|"$448.62 - $839.53"|https://www.carid.com/images/eibach/suspension-systems/3861-880.jpg,https://www.carid.com/images/eibach/suspension-systems/4088-880.jpg,https://www.carid.com/images/eibach/suspension-systems/35147-880.jpg,https://www.carid.com/images/eibach/suspension-systems/3562-880.jpg,https://www.carid.com/images/eibach/suspension-systems/3848-880.jpg,https://www.carid.com/images/eibach/eibach-authorized-dealer.jpg|https://www.carid.com/videosglobal/eibach/info/video/eibach-at-the-25-hours-of-thunderhill_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Designed for the enthusiast who prefers a civilized boost of their vehicle's street handling abilities with the looks of a lower ride height[:os:]Includes a set of sport springs, bump stops, shock absorbers[:os:]""Plus"" kits add a set of solid anti-roll bars and link rods to enhance the capabilities of the springs and shocks[:os:]Available in a range of height-dropping dimensions[:os:]These ""Pro"" series signify a moderate level of drop vs. ""Sport"" series kits that feature a more extreme level of drop[:os:]Springs are progressive to maintain ride comfort during normal driving[:os:]Front and rear sway bars are solid and non-adjustable[:os:]Wheel alignment required after installation[:os:]Reduces body roll for more stable handling and faster cornering speeds[:os:]Reduces rear end squat during acceleration to boost drive wheel grip for faster launches[:os:]Reduces nose dive during braking to create shorter stopping distances[:os:]Manufacturer warrants the springs and sway bars for 1 million miles, shock absorbers for 2 years[:os:]Proudly manufactured in the United States"|empty
sp27331|"ST Suspensions® - Sport Tech Lowering Springs"|"$212.49 - $331.49"|https://www.carid.com/images/st-suspensions/suspension-systems/60488.jpg,https://www.carid.com/images/st-suspensions/suspension-systems/65139.jpg,https://www.carid.com/images/st-suspensions/suspension-systems/65115.jpg,https://www.carid.com/images/st-suspensions/info/images/technology.jpg,https://www.carid.com/images/st-suspensions/authorized-dealer.jpg,https://www.carid.com/images/st-suspensions/promo/st-suspension-1.jpg|https://www.carid.com/videosglobal/st-suspensions/suspension-systems/video/wekfest-la-2011_720p.mp4|https://www.carid.com/images/st-suspensions/info/pdf/st-suspension-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf,https://www.carid.com/images/st-suspensions/promo/st2018-rebate-form.pdf|"Stiffer-than-OEM spring rate reduces body roll, nose dive, and rear squat for improved handling[:os:]Progressive spring rate provides civilized ride over uneven pavement[:os:]Coil springs are constructed with a tempering process (annealing, shot blasting, powder coating) for durability[:os:]Durable powder coat finish resists corrosion, chips, and scratches[:os:]Springs are compatible with any brand of shocks[:os:]Manufactured in the United States"|01-11-2014
sp95756|"Hellwig® - Big Wig™ Sway Bar"|"$279.81 - $403.85"|https://www.carid.com/images/hellwig/suspension-systems/7320.jpg,https://www.carid.com/images/hellwig/suspension-systems/7267.jpg,https://www.carid.com/images/hellwig/suspension-systems/7269.jpg,https://www.carid.com/images/hellwig/suspension-systems/7265.jpg,https://www.carid.com/images/hellwig/suspension-systems/7266.jpg,https://www.carid.com/images/hellwig/suspension-systems/7281.jpg,https://www.carid.com/images/hellwig/suspension-systems/7268.jpg,https://www.carid.com/images/hellwig/suspension-systems/7271.jpg,https://www.carid.com/images/hellwig/suspension-systems/7282.jpg,https://www.carid.com/images/hellwig/suspension-systems/7270.jpg,https://www.carid.com/images/hellwig/suspension-systems/7272.jpg,https://www.carid.com/images/hellwig/suspension-systems/7293.jpg,https://www.carid.com/images/hellwig/authorized-dealer.jpg|https://www.carid.com/videosglobal/hellwig/items/video/hellwig-operator-at-the-2018-king-of-the-hammers_1080p.mp4|https://www.carid.com/images/hellwig/info/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Sway bar designed to stabilize top-heavy pickups and vans used for load hauling or trailer towing[:os:]Reduces side-to-side body roll around turns, enhances tire grip, and restores full vehicle control[:os:]Sway bar ends feature multiple mounting holes to adjust the level of stiffness[:os:]Crafted from chrome moly steel that matches the strength of traditional steel with lighter weight[:os:]Solid, not tubular, construction provides an incredibly high yield strength of 170,000 psi[:os:]Powder coat finish resists corrosion, chips, and scratches better than paint[:os:]Includes durable polyurethane bushings that resist deterioration, cracking, and drying out under extreme use[:os:]Flattened ends provide a superior mounting surface[:os:]Will not interfere with supple, comfortable ride from springs and shocks under normal driving conditions[:os:]Specifically sized and tuned for the layout of your make and model’s suspension[:os:]Drilling may be required on some applications[:os:]Limited lifetime manufacturer warranty[:os:]Manufactured in the United States"|03-15-2016,10-16-2014
sp20959|"Fox® - 2.0 Adventure Series Smooth Body IFP Shock Absorber"|$99.95|https://www.carid.com/images/fox/items/20-adventure-series-ifp-shock-absorber.jpg,https://www.carid.com/images/fox/fox_authorized3.jpg|https://www.carid.com/videosglobal/fox/items/video/fox-drivers-dominate-koh-2018_1080p.mp4|https://www.carid.com/images/fox/items/pdf/off-road-catalog.pdf|"2.0"" Metal impacted 6061-T6 aluminum will resist rust over time[:os:]Clear-anodized for a durable finish[:os:]Internal IFP mono-tube reservoir design separates shock oil from the high-pressure nitrogen[:os:]Black-anodized, CNC-machined 6061-T6 billet aluminum components[:os:]5/8"" hard chrome plated heat-treated alloy steel shaft[:os:]Race-developed high-flow piston design[:os:]Application specific valving to maximize performance[:os:]Redundant sealing pack system main seal, wiper seal, scraper seal[:os:]JM92 Advanced Suspension Fluid for improved performance at variable temperatures[:os:]Large diameter, heavy-duty spherical bearing[:os:]Direct replacement for stock and aftermarket lifts kits mounting"|01-08-2018,10-07-2017,10-07-2017
sp15969|"QA1 - Front Pro Coil Shock Absorber"|"$124.46 - $279.95"|https://www.carid.com/images/qa1/products/me303-2.jpg,https://www.carid.com/images/qa1/products/me303.jpg,https://www.carid.com/images/qa1/products/mr302.jpg,https://www.carid.com/images/qa1/authorized-dealer.jpg|https://www.carid.com/videosglobal/qa1/items/video/qa1-c10-full-vehicle-suspension-upgrade_1080p.mp4|https://www.carid.com/images/qa1/info/pdf/qa1-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Twin-Tube internal design[:os:]Made in the U.S.A.[:os:]High Performance DOM Steel[:os:]Easy, Bolt-In Installation[:os:]100% Dyno Tested and Serialized[:os:]Rebuildable and Revalveable by the QA1 Factory or QA1 Authorized Service Centers[:os:]Used in Drag Racing, Street Performance, Autocross and Road Racing Applications"|empty
sp27333|"KSport® - Lower Control Arms"|"$150.00 - $165.00"|https://www.carid.com/images/ksport/suspension-systems/lower-control-arms.jpg,https://www.carid.com/images/ksport/authorized-dealer.jpg|https://www.carid.com/videosglobal/ksport/suspension-systems/video/company-overview_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Set of two replacement lower control arms engineered for your specific make and model[:os:]T-6061 aluminum construction is 30% lighter than OEM while enhancing strength and rigidity[:os:]High-strength hardened rubber bushings provide effective damping with much less squish than OEM bushings[:os:]Keeps alignment and steering much more predictable in tight cornering[:os:]Restore ride quality and reduce noise, vibration, and harshness after original parts become damaged or worn[:os:]1 year manufacturer warranty"|empty
sp8875|"Skunk2® - Lowering Spring Kit"|"$179.99 - $219.99"|https://www.carid.com/images/skunk2/suspension-systems/519-05-1660.jpg,https://www.carid.com/images/skunk2/suspension-systems/519-05-1580.jpg,https://www.carid.com/images/skunk2/suspension-systems/519-05-1585.jpg,https://www.carid.com/images/skunk2/suspension-systems/519-07-1001-2.jpg,https://www.carid.com/images/skunk2/suspension-systems/519-05-1660-3.jpg,https://www.carid.com/images/skunk2/suspension-systems/519-05-1680-2.jpg,https://www.carid.com/images/skunk2/authorized-dealer.jpg|https://www.carid.com/videosglobal/skunk2/page/promo_720p.mp4|empty|"Improves Handling and Cornering[:os:]Reduces Body Roll[:os:]Comfortable Ride Quality"|10-07-2015,01-02-2015
sp10481|"Pro Comp® - Lateral Traction Bars"|"$298.99 - $304.99"|https://www.carid.com/images/pro-comp/performance-suspension/72300b.jpg,https://www.carid.com/images/pro-comp/items/72400b.jpg,https://www.carid.com/images/pro-comp/items/71000b.jpg,https://www.carid.com/images/pro-comp/authorized-dealer.jpg|https://www.carid.com/videosglobal/pro-comp/info/video/promo-video_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Bolt-On Installation[:os:]Precision engineered for your vehicle[:os:]Tested to outperform all comparable products on the market[:os:]Made from premium materials to endure years of abuse[:os:]Improves your vehicle's handling[:os:]Designed for perfect fit and function[:os:]Proudly made in United States"|empty
sp105669|"Cognito Motorsports® - Fox Factory Series 2.0 Remote Reservoir Dual Shock"|$243.98|https://www.carid.com/images/cognito-motorsports/items/fox-fscad-dshk-1.jpg,https://www.carid.com/images/cognito-motorsports/authorized-dealer.jpg|https://www.carid.com/videosglobal/cognito-motorsports/items/video/a-glimpse-inside-cognito-motorsports_720p.mp4|empty|"Can provide a comprehensive solution for your suspension needs[:os:]Crafted utilizing the most current manufacturing technologies[:os:]Will maintain the highest level of quality for years"|empty
sp31905|"Zone Offroad® - Heavy Duty Control Arm Kit"|"$353.77 - $486.52"|https://www.carid.com/images/zone-offroad/products/zonc2310.jpg,https://www.carid.com/images/zone-offroad/products/zonc2300.jpg,https://www.carid.com/images/zone-offroad/products/zond2301.jpg,https://www.carid.com/images/zone-offroad/products/zonc2300-2.jpg,https://www.carid.com/images/zone-offroad/products/zonc2310-2.jpg,https://www.carid.com/images/zone-offroad/products/zonc2312.jpg,https://www.carid.com/images/zone-offroad/products/zonc2300-3.jpg,https://www.carid.com/images/zone-offroad/products/zonc2310-3.jpg,https://www.carid.com/images/zone-offroad/products/zond2301-3.jpg,https://www.carid.com/images/zone-offroad/products/zonc2300-6.jpg,https://www.carid.com/images/zone-offroad/products/zond2301-2.jpg,https://www.carid.com/images/zone-offroad/products/zonc2300-4.jpg,https://www.carid.com/images/zone-offroad/authorized-dealer.jpg|https://www.carid.com/videosglobal/zone-offroad/info/images/video/zone-offroad-commercial_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Excellent replacement for light duty factory control arms[:os:]Designed to give more droop travel over factory[:os:]Include optional weld-on steering stops[:os:]Fully welded 1/8"" plate steel construction[:os:]CNC machined ball joint mounts"|empty
sp4323|"KYB® - MonoMax™ Shock and Strut"|"$61.37 - $103.63"|https://www.carid.com/images/kyb/suspension-systems/565045.jpg,https://www.carid.com/images/kyb/suspension-systems/565058.jpg,https://www.carid.com/images/kyb/suspension-systems/564001.jpg,https://www.carid.com/images/kyb/autorized-dealer.jpg|https://www.carid.com/videosglobal/kyb/suspension-parts/video/monomax-truck-hd-shocks_480p.mp4|empty|"Maximum performance upgrade with up to 40% more damping performance than standard shock absorbers[:os:]Perfect solution when you need to upgrade suspension performance[:os:]Truck monotube design outperforms all other standard shock absorbers[:os:]Zinc-coated, stainless steel piston ring provides a positive seal in the most extreme conditions[:os:]Rubber boot to protect the shaft and keep dirt and debris away from the seals[:os:]Engineered to help vehicles with electronic safety systems (ESC, ABS, etc.)"|08-21-2014,02-11-2014
sp23708|"Prothane® - Body Mount Bushings"|"$29.35 - $189.17"|https://www.carid.com/images/prothane/items/7-132.jpg,https://www.carid.com/images/prothane/items/6-116-bl.jpg,https://www.carid.com/images/prothane/items/7-120-bl.jpg,https://www.carid.com/images/prothane/items/6-103-bl.jpg,https://www.carid.com/images/prothane/items/1-104-bl.jpg,https://www.carid.com/images/prothane/items/7-106-bl.jpg,https://www.carid.com/images/prothane/items/7-110-bl.jpg,https://www.carid.com/images/prothane/authorized-dealer.jpg|empty|https://www.carid.com/images/prothane/items/pdf/prothane-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"High quality at an affordable price[:os:]Expertly made from premium materials[:os:]Built to match your exact requirements"|03-07-2018
sp8839|"Superlift® - Superide™ Shock Absorber"|"$43.95 - $55.95"|https://www.carid.com/images/superlift/suspension/88510.jpg,https://www.carid.com/images/superlift/authorized-dealer.jpg|https://www.carid.com/videosglobal/superlift/info/video/superlift-suspension_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Twin-Tube internal design[:os:]Precision engineered for your vehicle[:os:]Tested to outperform all comparable products on the market[:os:]Made from premium materials to endure years of abuse[:os:]Improves your vehicle's handling[:os:]Designed for perfect fit and function[:os:]Proudly made in United States"|03-10-2018
sp9360|"Hotchkis® - Torsion Bars"|$372.09|https://www.carid.com/images/hotchkis/suspension-systems/19367.jpg,https://www.carid.com/images/hotchkis/hotchkis-authorized-dealer.jpg|https://www.carid.com/videosglobal/hotchkis/suspension-systems/video/hotchkis-overview-video_480p.mp4|https://www.carid.com/images/hotchkis/info/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Set of two solid steel replacement torsion bars[:os:]Stiffer spring reduces brake dive, wallowing in curves, floating over uneven roads, and bottoming out against bump stops[:os:]Forged construction from reinforced steel ensures higher strength needed for aggressive handling[:os:]Excellent handling upgrade when larger, heavier engines are swapped in[:os:]Resists metal stress to avoid snapping or cracking better than OEM-spec equipment[:os:]Durable black powder coat finish resists corrosion, scrapes, peeling, and the elements better than paint[:os:]Stainless steel hardware is included[:os:]Polyurethane seals provide more resilient rebound with better resistance to crumbling and decay[:os:]3-year manufacturer warranty[:os:]Manufactured in the United States"|empty
